scene_id,panorama_id,frame_id,camera_index,yaw_index,rgb_path,depth_path,height,width,process_height,process_width,focal_scale,gt_valid_pixels,gt_valid_fraction,camera_x,camera_y,camera_z,camera_in_bim_aabb,bim_hit_pixels,bim_hit_fraction,bim_gt_overlap_pixels,bim_gt_overlap_image_fraction,bim_gt_overlap_gt_fraction,bim_gt_agree_pixels,bim_gt_agree_image_fraction,bim_gt_agree_gt_fraction,bim_gt_agree_overlap_fraction,bim_gt_median_ratio,bim_gt_median_abs_log_error,ratio_support_pixels,learned_scale,learned_log_scale,gt_quality_pass,model_support_pass,bim_applicability_pass,effective_pass,filter_reasons,recomputed_gt_quality_pass,recomputed_model_support_pass,recomputed_bim_applicability_pass,recomputed_effective_pass,selection_matches_recomputation,oracle_frame_scale,scale_log_error,scale_signed_log_error,raw_abs_rel,raw_sq_rel,raw_rmse_m,raw_mae_m,raw_rmse_log,raw_mean_log_error,raw_mean_abs_log_error,raw_log10_error,raw_silog_x100,raw_delta1,raw_delta2,raw_delta3,learned_abs_rel,learned_sq_rel,learned_rmse_m,learned_mae_m,learned_rmse_log,learned_mean_log_error,learned_mean_abs_log_error,learned_log10_error,learned_silog_x100,learned_delta1,learned_delta2,learned_delta3,oracle_frame_scale_abs_rel,oracle_frame_scale_sq_rel,oracle_frame_scale_rmse_m,oracle_frame_scale_mae_m,oracle_frame_scale_rmse_log,oracle_frame_scale_mean_log_error,oracle_frame_scale_mean_abs_log_error,oracle_frame_scale_log10_error,oracle_frame_scale_silog_x100,oracle_frame_scale_delta1,oracle_frame_scale_delta2,oracle_frame_scale_delta3,bim_render_seconds,da3_inference_seconds,dense_inference_seconds,status,error
HxpKQynjfin,45ee2d428b7c42a98afe21f68a8fa298,45ee2d428b7c42a98afe21f68a8fa298_i2_2,2,2,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/45ee2d428b7c42a98afe21f68a8fa298_i2_2.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/45ee2d428b7c42a98afe21f68a8fa298_d2_2.png,1024,1280,406,504,1.415534420410792,952648,0.726812744140625,2.881150007247925,-0.7752169966697693,1.3463599681854248,True,204624,1.0,148581,0.7261171710063336,1.0,16972,0.08294237235123934,0.11422725651328232,0.11422725651328232,0.29269498586654663,1.2286242246627808,153403,1.0058958530426025,0.005878448486328125,True,True,False,False,low_bim_gt_agreement,True,True,False,False,True,0.8906089032094772,0.12172833776413809,0.12172833776413809,0.14615073335789405,0.03063374059973901,0.21462993729799407,0.17673813144907863,0.14849783840392175,0.1340595382890688,0.13405992037033407,0.058221483661225405,6.387212384412276,0.9909137477851211,0.9947997581478154,0.9979089863202358,0.1529081787952918,0.03314051967545463,0.22432057474207887,0.18594935506386676,0.15382559662920223,0.13993807907638034,0.13993837027253386,0.0607744620158955,6.3872123831470935,0.9907185025318901,0.9947105331665002,0.9978449542748213,0.04581166936275006,0.006441785834544504,0.08434097661161342,0.04666007289082504,0.06641716396920078,0.01820965299730121,0.0436514311224727,0.018957575663669762,6.387212386816006,0.9932084043634165,0.9966105004156834,0.9987686952578497,0.010680434992536902,0.2721938150934875,0.030809558928012848,ok,
HxpKQynjfin,45ee2d428b7c42a98afe21f68a8fa298,45ee2d428b7c42a98afe21f68a8fa298_i2_3,2,3,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/45ee2d428b7c42a98afe21f68a8fa298_i2_3.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/45ee2d428b7c42a98afe21f68a8fa298_d2_3.png,1024,1280,406,504,1.415534420410792,990868,0.7559722900390625,2.867500066757202,-0.7701669931411743,1.3463000059127808,True,204624,1.0,154548,0.7552779732582688,1.0,14333,0.07004554695441395,0.09274141367083366,0.09274141367083366,0.2199265956878662,1.5144613981246948,106414,0.9463187456130981,-0.05517578125,True,True,False,False,low_bim_gt_agreement,True,True,False,False,True,0.904510410437614,0.04518568335814213,0.04518568335814213,0.11595987589085792,0.029728982711017697,0.20387658516727092,0.15442080976503544,0.13313329456620795,0.10562094598136457,0.1057734107315422,0.045936808612795,8.104745456863139,0.9545933464396872,0.9916669021504378,0.994079937993759,0.060597119027066694,0.015051526117139244,0.13425512564575165,0.07558020410348038,0.0954641294404145,0.050445119809759416,0.055185193858267916,0.02396662517540698,8.104745460034653,0.9817079570639076,0.9921694917991095,0.9948550160061683,0.044353442184546656,0.01064912062007035,0.1054410720636478,0.053822725711168085,0.08121793126617326,0.005259512320428698,0.041207183539212835,0.017896052425854656,8.104745455168906,0.988499981834109,0.9926418049629214,0.995594771452908,0.010292879771441221,0.27268370194360614,0.017211521975696087,ok,
HxpKQynjfin,45ee2d428b7c42a98afe21f68a8fa298,45ee2d428b7c42a98afe21f68a8fa298_i2_4,2,4,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/45ee2d428b7c42a98afe21f68a8fa298_i2_4.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/45ee2d428b7c42a98afe21f68a8fa298_d2_4.png,1024,1280,406,504,1.415534420410792,823986,0.6286514282226563,2.8650500774383545,-0.7558249831199646,1.3464100360870361,True,204624,1.0,128505,0.6280055125498475,1.0,59303,0.2898144890139964,0.4614839889498463,0.4614839889498463,0.9371689558029175,0.1184869110584259,201296,0.9866620302200317,-0.013427734375,True,True,True,True,,True,True,True,True,True,0.8574483813586561,0.14036656404522438,0.14036656404522438,0.15013511472398142,0.040797826160506506,0.24590484462472448,0.2017815533259301,0.15388050890172544,0.13577384882195986,0.1373041687732978,0.059630442840556006,7.2420114581002935,0.9869221078998915,0.9971540778605462,0.9978786047335756,0.13647255112515447,0.03464271484506272,0.22655674841300158,0.18389401968837304,0.14217330425272082,0.12234612952811413,0.12556499666515492,0.05453218517187697,7.242011482748863,0.9941030551489952,0.9971941270846835,0.997928362860534,0.04855953598227935,0.005415107291203803,0.07444231158948585,0.04979132072540006,0.07462847213734156,-0.018020428898408495,0.04922044231745099,0.02137616649530628,7.242011458062855,0.9968688788401745,0.9976419502273097,0.9991079945533056,0.008686068002134562,0.27287000697106123,0.016992249991744757,ok,
HxpKQynjfin,45ee2d428b7c42a98afe21f68a8fa298,45ee2d428b7c42a98afe21f68a8fa298_i2_5,2,5,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/45ee2d428b7c42a98afe21f68a8fa298_i2_5.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/45ee2d428b7c42a98afe21f68a8fa298_d2_5.png,1024,1280,406,504,1.415534420410792,1238005,0.9445228576660156,2.8762500286102295,-0.746533989906311,1.3465800285339355,True,204624,1.0,193172,0.9440339354132458,1.0,54853,0.26806728438501837,0.2839593729940157,0.2839593729940157,0.9884018301963806,0.12375040352344513,204624,1.0227307081222534,0.0224761962890625,True,True,True,True,,True,True,True,True,True,0.8679139394729446,0.1641389135989889,0.1641389135989889,0.17645309700707687,0.06288524542780669,0.3298625598287887,0.2874742038767026,0.2011983846543274,0.042482423499699225,0.17722041136788952,0.07696584673769875,19.666223247258966,0.8233722804027448,0.996037980460499,0.999069470640264,0.19181700528981016,0.06988307944550845,0.34458179499465025,0.30894295141023187,0.20711267074125522,0.06495863836050178,0.18844737626480754,0.08184165564095182,19.6662232479765,0.8163149583402328,0.9958134256323682,0.9989361916955101,0.0972248848303895,0.058958245072019674,0.3328343296838044,0.17780433761881465,0.22025612216917317,-0.09918026853061504,0.11690082790664184,0.05076938448977624,19.666223248808304,0.7978982314287907,0.845399655090246,1.0,0.008164247032254934,0.2585657490417361,0.024464249843731523,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i0_0,0,0,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i0_0.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d0_0.png,1024,1280,406,504,1.4167452247142793,1209273,0.9226020812988281,1.094099998474121,0.625203013420105,1.2761499881744385,True,204624,1.0,188887,0.9230930878098366,1.0,85304,0.41688169520681834,0.4516139279039849,0.4516139279039849,0.8520724773406982,0.16008368134498596,204624,0.9593748450279236,-0.041473388671875,True,True,True,True,,True,True,True,True,True,0.9509378955383766,0.008833134273345193,0.008833134273345193,0.13657904396577733,0.05307996082541888,0.3122992409680216,0.2034924363909132,0.20181263393230597,-0.023707345368223467,0.1465698308655039,0.06365446875838122,20.041532124637254,0.7761018397003819,0.9552995890919586,0.9997072621318759,0.11972489889416117,0.05619528374303254,0.3280675061782899,0.19251703970240286,0.21074826651676296,-0.06518075512385825,0.13499369074911674,0.058627014984095484,20.041532127385917,0.7954283275984827,0.918924841619717,0.9962332740415109,0.11815169030370307,0.05732527553177762,0.33213506385916064,0.1921047317988946,0.21364540269214066,-0.0740138981482775,0.13447031907836365,0.05839971755550289,20.04153212017069,0.7983284171564238,0.9107753170706697,0.9950829961472719,0.008264726027846336,0.2724112020805478,0.030321449041366577,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i0_1,0,1,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i0_1.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d0_1.png,1024,1280,406,504,1.4167452247142793,1194372,0.9112335205078125,1.1085699796676636,0.6236820220947266,1.276039958000183,True,204624,1.0,186627,0.9120484400656814,1.0,119455,0.5837780514504652,0.6400735156220697,0.6400735156220697,0.9733066558837891,0.05866093561053276,204624,0.9438096880912781,-0.057830810546875,True,True,True,True,,True,True,True,True,True,0.9767904138006323,0.034347640431659804,-0.034347640431659804,0.1360187157517017,0.060749092915003744,0.32780015746667374,0.1907809077106923,0.24009708189961132,-0.03819160143435525,0.15253623057475688,0.06624564322893897,23.704010276024608,0.864943250511566,0.8918745583453062,0.949770255833191,0.13002795469056552,0.06451372796098402,0.34218538783398594,0.18679630446660309,0.2557504630909473,-0.09602233615014942,0.15414786225315436,0.06694556597372749,23.704010279170422,0.848604119989417,0.8859835964004514,0.9250308948970672,0.1313212045138716,0.06146875454764067,0.3324059278771045,0.1868121839874686,0.24493220680153116,-0.06167475685720047,0.15097125312818938,0.06556598215959167,23.704010271528578,0.8589409329756559,0.8887214368722642,0.9380067516653103,0.008066102862358093,0.2692861862014979,0.025126502150669694,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i0_2,0,2,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i0_2.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d0_2.png,1024,1280,406,504,1.4167452247142793,1148171,0.8759849548339844,1.114490032196045,0.6103900074958801,1.2761000394821167,True,204624,1.0,179270,0.8760946907498631,1.0,133354,0.6517026350770193,0.7438723712835388,0.7438723712835388,0.9817745685577393,0.02590397745370865,204624,0.9049699902534485,-0.099853515625,True,True,True,True,,True,True,True,True,True,0.8370603248652029,0.07800562274649231,0.07800562274649231,0.19944012274766681,0.06082669002459053,0.2743383971823866,0.22979011259490306,0.2003925348409432,0.1764495431227037,0.17692069980076391,0.0768356836579335,9.49880347821122,0.6869220699704138,0.9909029229966616,0.9969037713023583,0.098827376966548,0.02101579928994676,0.1543159428074293,0.11128744395464094,0.12202328153428564,0.07659604746388389,0.09076764694552053,0.0394198882037821,9.498803476915384,0.9631074117008703,0.9934373886816511,0.9975073399345568,0.06996661638794266,0.0111781097690302,0.10571868158457234,0.07217219955212642,0.09499849310467069,-0.0014095863162152166,0.06819088644455318,0.029614925698960688,9.498803481794592,0.9876237947135053,0.9961721729602995,0.9981109085667553,0.008315372979268432,0.26611001091077924,0.016974296187981963,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i0_3,0,3,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i0_3.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d0_3.png,1024,1280,406,504,1.4167452247142793,1024401,0.7815559387207032,1.1059399843215942,0.5986199975013733,1.2762800455093384,True,204624,1.0,160056,0.7821956368754398,1.0,47719,0.2332033388067871,0.29813940120957666,0.29813940120957666,1.2461507320404053,0.2461860179901123,204624,0.9300566911697388,-0.072509765625,True,True,True,True,,True,True,True,True,True,0.6864135709978431,0.3037651941115796,0.3037651941115796,0.4533067060874971,0.17535188177276276,0.38614752717121176,0.35820633102945937,0.3791731629210284,0.3705316384563518,0.3705316384563518,0.1609198459521643,8.048970357994945,0.030383609543528364,0.9147257763317295,0.9983238985514462,0.3516576702443437,0.1089554331924963,0.3050323109002127,0.277698280796994,0.3086999294708142,0.29802190200471895,0.2980219464423117,0.12942928682596244,8.04897035699309,0.1698592640967746,0.9378046292418691,0.9992356508828086,0.053845173128948494,0.0063768368311829535,0.07754840419135402,0.04818334506292146,0.08069434840411899,-0.0057432991983843665,0.053539747493825,0.02325201689906167,8.048970355693442,0.9754822574362969,0.9998848107332968,1.0,0.00889944308437407,0.26831686892546713,0.017128156032413244,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i0_4,0,4,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i0_4.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d0_4.png,1024,1280,406,504,1.4167452247142793,1162397,0.8868385314941406,1.0914700031280518,0.6001409888267517,1.2763899564743042,True,204624,1.0,181456,0.8867776995855814,1.0,92711,0.45307979513644536,0.5109282691120712,0.5109282691120712,0.9197303056716919,0.10304567217826843,191362,0.8819584250450134,-0.1256103515625,True,True,True,True,,True,True,True,True,True,0.8347774708105268,0.05497974011007756,0.05497974011007756,0.21296915387332072,0.0646783201084417,0.2803126261751947,0.23788577500974792,0.20292912791954718,0.18950248366539332,0.18950250113026873,0.0822998905477405,7.258815084320086,0.9043037791735525,0.9927227960842983,0.9951040823401988,0.07002021078635697,0.016419580482726074,0.12547447789399951,0.0774961174730335,0.09670182495523617,0.06389212236589512,0.06413171452311842,0.027852049732384965,7.258815088741842,0.9914426826634962,0.9940872180502874,0.9963575267314008,0.03158156488959024,0.010094129838430823,0.08853950649763137,0.03259901720252388,0.07313323763583794,0.008912396308551222,0.028243547457899115,0.012266016810338206,7.2588150817742045,0.9922677019985426,0.994689421944482,0.9968694000414661,0.008735383860766888,0.27116593392565846,0.02585955592803657,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i0_5,0,5,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i0_5.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d0_5.png,1024,1280,406,504,1.4167452247142793,1082633,0.8259834289550781,1.0855499505996704,0.6134330034255981,1.276319980621338,True,204624,1.0,169152,0.8266479005395262,1.0,151006,0.7379681757760576,0.8927237041241014,0.8927237041241014,1.0074310302734375,0.015942370519042015,204624,0.9102325439453125,-0.09405517578125,True,True,True,True,,True,True,True,True,True,0.8134483765459714,0.11241763701145688,0.11241763701145688,0.2403394405095909,0.0783451610248625,0.28389485454445906,0.23506448909988,0.23835713809088308,0.20726404332090534,0.20898584225408176,0.09076139808685113,11.771041425951303,0.5330633741997519,0.9988500258166895,0.9997358292237536,0.14730559259736944,0.034037229616421624,0.18781168355102562,0.14552363009769928,0.16331561708941897,0.11320887399429624,0.13375789426185097,0.05809031538892051,11.771041429814641,0.7290439142350178,0.9992241138040314,1.0,0.10377901367345219,0.012474221598661083,0.10873309620576076,0.09374568792473274,0.11771307342811309,0.0007912218304695963,0.103708934186162,0.04504021784111769,11.77104142542508,0.9927944187919636,0.9986163362838562,1.0,0.0077786678448319435,0.27164984913542867,0.030087531078606844,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i1_0,1,0,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i1_0.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d1_0.png,1024,1280,406,504,1.4171736824512482,1211539,0.9243309020996093,1.0988800525665283,0.6153939962387085,1.3094500303268433,True,204624,1.0,189158,0.9244174681366799,1.0,36311,0.17745230276018453,0.1919612176064454,0.1919612176064454,0.5940691232681274,0.520759642124176,204624,0.7485997676849365,-0.28955078125,True,True,True,True,,True,True,True,True,True,1.0408849582903659,0.3296220540079266,-0.3296220540079266,0.31383230816486946,0.22723602026325712,0.7445122158160217,0.5273502786482375,0.4385914988613201,-0.15683898486446018,0.36710533609524215,0.1594318217434024,40.959008252166576,0.2426904953121608,0.722136060003021,0.8838956071575079,0.3106985413617753,0.3404964269451495,0.9070740236122786,0.6097243971014085,0.6058282514589032,-0.4463897787118753,0.44809854479118744,0.19460672535169007,40.95900825548819,0.4712402984963753,0.5402591249641985,0.6507764091787388,0.3249922571967209,0.22141299913141468,0.725617045854508,0.5244652600344906,0.42590929936072197,-0.11676769933798384,0.3654747894830912,0.15872368434725911,40.95900824888894,0.18230861738664625,0.7480568103874493,0.9043373758500551,0.007376690860837698,0.2708486740011722,0.01696039899252355,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i1_1,1,1,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i1_1.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d1_1.png,1024,1280,406,504,1.4171736824512482,1246003,0.9506248474121094,1.1023600101470947,0.6150280237197876,1.3094199895858765,True,204624,1.0,194452,0.9502893111267495,1.0,101464,0.49585581358980374,0.521794581696254,0.521794581696254,0.9427019953727722,0.08370383083820343,204624,0.9155815839767456,-0.08819580078125,True,True,True,True,,True,True,True,True,True,0.94418194759335,0.030759410467085593,-0.030759410467085593,0.19496381772304594,0.13086508949724776,0.5016249687346457,0.3019172116657789,0.3640614074015434,-0.10880625379162182,0.2401886180016911,0.10431259141410248,34.74218005465774,0.7703127520559742,0.7741738984577083,0.7830888047621073,0.16831577692117558,0.14611309731699176,0.5360945776682515,0.2913134584045407,0.3993891817530429,-0.1970020584600361,0.2289354123947348,0.09942538631527861,34.742180050174404,0.7655872417642654,0.7741738984577083,0.7742493396885882,0.16687501723598022,0.13948052089801047,0.523216928520595,0.28546817499998584,0.3851474188602683,-0.16624267428565012,0.2223750921128134,0.09657627541732215,34.74218005552937,0.7698464610438338,0.7741738984577083,0.7748472515716255,0.0076333589386194944,0.2715998648200184,0.017124328995123506,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i1_2,1,2,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i1_2.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d1_2.png,1024,1280,406,504,1.4171736824512482,1068280,0.815032958984375,1.1037800312042236,0.61183100938797,1.3094300031661987,True,204624,1.0,166867,0.8154810774884667,1.0,128511,0.6280348346235046,0.7701402913697736,0.7701402913697736,1.0017116069793701,0.003871295368298888,204624,0.9433488845825195,-0.058319091796875,True,True,True,True,,True,True,True,True,True,0.8917813760422855,0.056215178768724186,0.056215178768724186,0.2008546189211501,0.09277306723144177,0.39559279382785745,0.2727970010420313,0.2434950723498885,0.11178428658396605,0.17986886653936668,0.07811605620423938,21.631949410904042,0.7937113865278765,0.8713417830531321,0.9834116523757817,0.14758914104484883,0.07700601436544391,0.3915157826516878,0.20902347286863449,0.2228287472020889,0.05346519486765663,0.13670677708636034,0.0593709989273842,21.631949407627587,0.7900522334968361,0.9352641629535328,0.9909789568277979,0.11160882369092366,0.07269540433984852,0.40651822700559354,0.16772759187058942,0.21633697292095275,-0.002749968662025711,0.10788508498951774,0.0468538970906109,21.631949409371064,0.7864763919571648,0.933001647508144,0.984610776200996,0.010097487131133676,0.2721760030835867,0.038586762035265565,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i1_3,1,3,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i1_3.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d1_3.png,1024,1280,406,504,1.4171736824512482,641684,0.4895660400390625,1.1017299890518188,0.6089990139007568,1.3094799518585205,True,204624,1.0,100010,0.4887500977402455,1.0,23027,0.112533231683478,0.23024697530246976,0.23024697530246976,1.2458003759384155,0.22896292805671692,204624,1.2420917749404907,0.216796875,True,True,True,True,,True,True,True,True,True,1.1513440833515132,0.07586684697084323,0.07586684697084323,0.1593875368067248,0.030661134710432438,0.15462376958697122,0.11353577620428762,0.24143766332103564,-0.1819373809566888,0.18498652096777107,0.08033862528278321,15.871652302310068,0.7325069660455925,0.8550891092812039,1.0,0.139836612271954,0.01709401331478877,0.10805135562823087,0.0895981151139927,0.1624995966272468,0.0348594928142776,0.13829680657105167,0.060061539958649116,15.871652297334785,0.7963343327868546,1.0,1.0,0.11270557544294835,0.016130072027784458,0.11189158110540076,0.07822355481989272,0.16392845782729293,-0.04100737251599358,0.12050976255691016,0.052336724893937196,15.87165230370458,0.8539047256905268,1.0,1.0,0.013254655990749598,0.25710513908416033,0.016163629945367575,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i1_4,1,4,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i1_4.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d1_4.png,1024,1280,406,504,1.4171736824512482,1138224,0.86839599609375,1.0982500314712524,0.6093649864196777,1.309499979019165,True,204624,1.0,177800,0.8689107827038861,1.0,45960,0.22460708421299555,0.25849268841394824,0.25849268841394824,0.44350525736808777,0.8130456209182739,131233,0.7642970085144043,-0.268798828125,True,True,True,True,,True,True,True,True,True,0.8351693240240228,0.08867803669827454,-0.08867803669827454,0.34206511103136233,0.23509331185897148,0.5224481963817905,0.3794506578280139,0.34172261453815994,0.26540637367905284,0.26572222986495253,0.11540169814937627,21.525287941704935,0.5861447307384136,0.7311434304671137,0.9809870464864561,0.17653217893009213,0.10069620391654016,0.39288767380618533,0.26472384327285203,0.2152796106347827,-0.003392437134594627,0.15876579904242857,0.0689511104390873,21.525287948213716,0.8095005903934551,0.9813639494510746,0.9843247023432997,0.17457111649206844,0.10855141425647916,0.33832725610915243,0.1745731939706157,0.23153278572113153,0.08528557183844303,0.1415286637024622,0.061465117677120366,21.52528794231965,0.728498081221271,0.9806637357848719,0.9830103740564248,0.009540787199512124,0.26872528600506485,0.023557835025712848,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i1_5,1,5,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i1_5.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d1_5.png,1024,1280,406,504,1.4171736824512482,1073201,0.8187873840332032,1.0968199968338013,0.6125630140304565,1.3094899654388428,True,204624,1.0,167475,0.8184523809523809,1.0,160465,0.7841944248963953,0.9581430064188685,0.9581430064188685,1.0053391456604004,0.00791508425027132,204624,0.7815626263618469,-0.2464599609375,True,True,True,True,,True,True,True,True,True,0.6975494447321352,0.11372191835673434,0.11372191835673434,0.43663012570044957,0.14771367526853962,0.34425141103626855,0.3368812489433505,0.3627060609714584,0.3620676646488335,0.3620676646488335,0.1572439888325855,2.151029709630136,0.000946700571467973,0.998379613884072,0.9999990682080989,0.12295918568101524,0.01204497180226548,0.09801948851255318,0.09475263795588885,0.11759177641887267,0.11560766842583195,0.1157565403622347,0.050272426723529606,2.1510297126935174,0.9986284023216527,1.0,1.0,0.015045352497137834,0.0003586267217470715,0.01666281885420067,0.011578513026153401,0.021592803463394802,0.0018858105619200707,0.014994512712428512,0.006512034129835863,2.151029706752897,0.9994120393104368,1.0,1.0,0.008375560864806175,0.258326212875545,0.02839597500860691,ok,
HxpKQynjfin,4c6a95e53a7f4f959d32d281d06b086b,4c6a95e53a7f4f959d32d281d06b086b_i2_0,2,0,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_color_images/4c6a95e53a7f4f959d32d281d06b086b_i2_0.jpg,/home/bgao491/Matterport3D/v1/scans/HxpKQynjfin/undistorted_depth_images/4c6a95e53a7f4f959d32d281d06b086b_d2_0.png,1024,1280,406,504,1.415534420410792,1096499,0.8365623474121093,1.094670057296753,0.6257740259170532,1.3426400423049927,True,204624,1.0,171053,0.8359381108765345,1.0,64227,0.3138781374618813,0.3754801143505229,0.3754801143505229,1.1225793361663818,0.13861778378486633,204624,0.9697214365005493,-0.0307464599609375,True,True,True,True,,True,True,True,True,True,0.9476456065984141,0.023028219361136498,0.023028219361136498,0.06415208684626533,0.004680490963210229,0.05703215143389151,0.04405338976982983,0.07899354327933715,0.0571441024861555,0.06116787430333632,0.026564870279690657,5.453926503791804,0.9959243008885553,0.9989502954403059,0.9998632009696315,0.04537672365296486,0.002839069179014426,0.04676778171353053,0.03395263050968093,0.06059182012910411,0.026397674873172093,0.044046836122596,0.019129297873340268,5.453926501015579,0.996259914509726,0.9988709520026922,0.9999963520258568,0.0403292109383602,0.002544282140416951,0.0483856086800982,0.03428671266249768,0.054643246882894236,0.003369421040379854,0.03996918656135323,0.017358397169757296,5.453926504599761,0.9963410819344113,0.9988034644810437,0.9999972640193926,0.007276847027242184,0.2737024419475347,0.023926018038764596,ok,
